HTTP,path,controller,javaMethod,출처,선언파일,line
GET,/arms/jiraIssuePriorityLog/getNodesWithoutRoot.do,JiraIssuePriorityLogController,getNodesWithoutRoot,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,108
GET,/arms/jiraIssuePriorityLog/getPaginatedChildNode.do,JiraIssuePriorityLogController,getPaginatedChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,131
POST,/arms/jiraIssuePriorityLog/moveNode.do,JiraIssuePriorityLogController,moveNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,264
DELETE,/arms/jiraIssuePriorityLog/removeNode.do,JiraIssuePriorityLogController,removeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,191
GET,/arms/jiraIssuePriorityLog/searchNode.do,JiraIssuePriorityLogController,searchNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,155
GET,/arms/jiraIssuePriorityLog/send-message,JiraIssuePriorityLogController,sendMessage,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,309
PUT,/arms/jiraIssuePriorityLog/updateNode.do,JiraIssuePriorityLogController,updateNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,217
POST,/arms/jiraIssueResolution/addNode.do,JiraIssueResolutionController,addNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,176
PUT,/arms/jiraIssueResolution/alterNode.do,JiraIssueResolutionController,alterNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,230
PUT,/arms/jiraIssueResolution/alterNodeType.do,JiraIssueResolutionController,alterNodeType,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,249
GET,/arms/jiraIssueResolution/analyzeNode.do,JiraIssueResolutionController,analyzeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,280
GET,/arms/jiraIssueResolution/getChildNode.do,JiraIssueResolutionController,getChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,85
GET,/arms/jiraIssueResolution/getMonitor.do,JiraIssueResolutionController,getMonitor,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,293
GET,/arms/jiraIssueResolution/getNode.do,JiraIssueResolutionController,getNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,65
GET,/arms/jiraIssueResolution/getNodesWithoutRoot.do,JiraIssueResolutionController,getNodesWithoutRoot,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,108
GET,/arms/jiraIssueResolution/getPaginatedChildNode.do,JiraIssueResolutionController,getPaginatedChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,131
POST,/arms/jiraIssueResolution/moveNode.do,JiraIssueResolutionController,moveNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,264
DELETE,/arms/jiraIssueResolution/removeNode.do,JiraIssueResolutionController,removeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,191
GET,/arms/jiraIssueResolution/searchNode.do,JiraIssueResolutionController,searchNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,155
GET,/arms/jiraIssueResolution/send-message,JiraIssueResolutionController,sendMessage,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,309
PUT,/arms/jiraIssueResolution/updateNode.do,JiraIssueResolutionController,updateNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,217
POST,/arms/jiraIssueResolutionLog/addNode.do,JiraIssueResolutionLogController,addNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,176
PUT,/arms/jiraIssueResolutionLog/alterNode.do,JiraIssueResolutionLogController,alterNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,230
PUT,/arms/jiraIssueResolutionLog/alterNodeType.do,JiraIssueResolutionLogController,alterNodeType,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,249
GET,/arms/jiraIssueResolutionLog/analyzeNode.do,JiraIssueResolutionLogController,analyzeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,280
GET,/arms/jiraIssueResolutionLog/getChildNode.do,JiraIssueResolutionLogController,getChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,85
GET,/arms/jiraIssueResolutionLog/getMonitor.do,JiraIssueResolutionLogController,getMonitor,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,293
GET,/arms/jiraIssueResolutionLog/getNode.do,JiraIssueResolutionLogController,getNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,65
GET,/arms/jiraIssueResolutionLog/getNodesWithoutRoot.do,JiraIssueResolutionLogController,getNodesWithoutRoot,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,108
GET,/arms/jiraIssueResolutionLog/getPaginatedChildNode.do,JiraIssueResolutionLogController,getPaginatedChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,131
POST,/arms/jiraIssueResolutionLog/moveNode.do,JiraIssueResolutionLogController,moveNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,264
DELETE,/arms/jiraIssueResolutionLog/removeNode.do,JiraIssueResolutionLogController,removeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,191
GET,/arms/jiraIssueResolutionLog/searchNode.do,JiraIssueResolutionLogController,searchNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,155
GET,/arms/jiraIssueResolutionLog/send-message,JiraIssueResolutionLogController,sendMessage,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,309
PUT,/arms/jiraIssueResolutionLog/updateNode.do,JiraIssueResolutionLogController,updateNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,217
POST,/arms/jiraIssueStatusCategoryMap/addNode.do,JiraIssueStatusCategoryMapController,addNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,176
PUT,/arms/jiraIssueStatusCategoryMap/alterNode.do,JiraIssueStatusCategoryMapController,alterNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,230
PUT,/arms/jiraIssueStatusCategoryMap/alterNodeType.do,JiraIssueStatusCategoryMapController,alterNodeType,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,249
GET,/arms/jiraIssueStatusCategoryMap/analyzeNode.do,JiraIssueStatusCategoryMapController,analyzeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,280
GET,/arms/jiraIssueStatusCategoryMap/getChildNode.do,JiraIssueStatusCategoryMapController,getChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,85
GET,/arms/jiraIssueStatusCategoryMap/getMonitor.do,JiraIssueStatusCategoryMapController,getMonitor,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,293
GET,/arms/jiraIssueStatusCategoryMap/getNode.do,JiraIssueStatusCategoryMapController,getNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,65
GET,/arms/jiraIssueStatusCategoryMap/getNodesWithoutRoot.do,JiraIssueStatusCategoryMapController,getNodesWithoutRoot,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,108
GET,/arms/jiraIssueStatusCategoryMap/getPaginatedChildNode.do,JiraIssueStatusCategoryMapController,getPaginatedChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,131
POST,/arms/jiraIssueStatusCategoryMap/moveNode.do,JiraIssueStatusCategoryMapController,moveNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,264
DELETE,/arms/jiraIssueStatusCategoryMap/removeNode.do,JiraIssueStatusCategoryMapController,removeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,191
GET,/arms/jiraIssueStatusCategoryMap/searchNode.do,JiraIssueStatusCategoryMapController,searchNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,155
GET,/arms/jiraIssueStatusCategoryMap/send-message,JiraIssueStatusCategoryMapController,sendMessage,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,309
PUT,/arms/jiraIssueStatusCategoryMap/updateNode.do,JiraIssueStatusCategoryMapController,updateNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,217
POST,/arms/jiraIssueStatus/addNode.do,JiraIssueStatusController,addNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,176
PUT,/arms/jiraIssueStatus/alterNode.do,JiraIssueStatusController,alterNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,230
PUT,/arms/jiraIssueStatus/alterNodeType.do,JiraIssueStatusController,alterNodeType,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,249
GET,/arms/jiraIssueStatus/analyzeNode.do,JiraIssueStatusController,analyzeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,280
GET,/arms/jiraIssueStatus/getChildNode.do,JiraIssueStatusController,getChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,85
GET,/arms/jiraIssueStatus/getMonitor.do,JiraIssueStatusController,getMonitor,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,293
GET,/arms/jiraIssueStatus/getNode.do,JiraIssueStatusController,getNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,65
GET,/arms/jiraIssueStatus/getNodesWithoutRoot.do,JiraIssueStatusController,getNodesWithoutRoot,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,108
GET,/arms/jiraIssueStatus/getPaginatedChildNode.do,JiraIssueStatusController,getPaginatedChildNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,131
POST,/arms/jiraIssueStatus/moveNode.do,JiraIssueStatusController,moveNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,264
DELETE,/arms/jiraIssueStatus/removeNode.do,JiraIssueStatusController,removeNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,191
GET,/arms/jiraIssueStatus/searchNode.do,JiraIssueStatusController,searchNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,155
GET,/arms/jiraIssueStatus/send-message,JiraIssueStatusController,sendMessage,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,309
PUT,/arms/jiraIssueStatus/updateNode.do,JiraIssueStatusController,updateNode,상속(TreeAbstractController),com/arms/egovframework/javaservice/treeframework/controller/TreeAbstractController.java,217
